osm_id,code,fclass,name,point_x,point_y,lon,lat
356728444,2082,school,Amarillo High School,-101.838519700,35.2008862000,-101.83852,35.20089
356734463,2082,school,Forest Hill Elementary School,-101.796022400,35.2229026000,-101.79602,35.2229
356736620,2082,school,Hilltop School,-101.852964300,35.2331082000,-101.85296,35.23311
356740379,2082,school,McKinley School,-101.848242200,35.2072751000,-101.84824,35.20728
356740817,2082,school,Morrow School,-101.824630300,35.1947752000,-101.82463,35.19478
356741818,2082,school,Nixson Junior High School,-101.838797400,35.1997752000,-101.8388,35.19978
356743535,2082,school,Price College,-101.789628500,35.2317192000,-101.78963,35.23172
356745230,2082,school,Saint Laurence School,-101.790460000,35.2347860000,-101.79046,35.23479
356745327,2082,school,Saint Marys Academy,-101.849353400,35.2022751000,-101.84935,35.20228
356745825,2082,school,San Jacinto School,-101.874354300,35.2136639000,-101.87435,35.21366
356747213,2082,school,Surprise School,-101.776850600,35.1967196000,-101.77685,35.19672
356748662,2082,school,Will Rogers School,-101.817129700,35.2247748000,-101.81713,35.22477
356810279,2082,school,Rogers Elementary School,-101.817963000,35.2233860000,-101.81796,35.22339
356810284,2082,school,Rolling Hills Elementary School,-101.862686000,35.2942182000,-101.86269,35.29422
356810289,2082,school,San Jacinto Elementary School,-101.875187600,35.2131085000,-101.87519,35.21311
356810322,2082,school,Sunrise Elementary School,-101.778517400,35.1964418000,-101.77852,35.19644
356810348,2082,school,Willow Vista Elementary School,-101.821851300,35.2847739000,-101.82185,35.28477
356810370,2082,school,Wolflin Elementary School,-101.850241900,35.1924071000,-101.85024,35.19241
356810463,2082,school,North Heights Alternative School,-101.847686400,35.2208860000,-101.84769,35.22089
356810467,2082,school,Oak Dale Elementary School,-101.792684700,35.1844974000,-101.79268,35.1845
356810551,2082,school,Amarillo Area Center for Advanced Learning,-101.880833500,35.2267287000,-101.88083,35.22673
356810585,2082,school,Carver Elementary Academy,-101.856020100,35.2261638000,-101.85602,35.22616
356810632,2082,school,Humphreys Highland Elementary School,-101.792129000,35.1972751000,-101.79213,35.19728
356852096,2082,school,Northwest Texas Hospital School of Nursing,-101.862687200,35.2106085000,-101.86269,35.21061
608848991,2501,supermarket,Peete's Cofffee and Tea,-101.867730400,35.1859887000,-101.86773,35.18599
608848991,2303,cafe,Peete's Cofffee and Tea,-101.867730400,35.1859887000,-101.86773,35.18599
608990231,2084,college,AC Aviation Maintenence Techknology,-101.682223800,35.2379900000,-101.68222,35.23799
608990232,2084,college,Amarillo College Aircraft Hanger,-101.681751700,35.2387612000,-101.68175,35.23876
608990233,2084,college,AC Aviation Maitenence techknology turbine engine test building,-101.682137900,35.2386735000,-101.68214,35.23867
608990237,2084,college,AC Automotive Techknology dpt.,-101.675915200,35.2288410000,-101.67592,35.22884
608990238,2084,college,AC Truck Driveing,-101.676473100,35.2289462000,-101.67647,35.22895
608990239,2084,college,AC Autobody dpt,-101.677073900,35.2281049000,-101.67707,35.2281
608990242,2084,college,AC Welding dpt,-101.681580000,35.2379550000,-101.68158,35.23796
608990245,2084,college,Amarillo Collage East Campus,-101.677073900,35.2250549000,-101.67707,35.22505
608990246,2084,college,AC East Building L,-101.673984000,35.2271934000,-101.67398,35.22719
608990247,2084,college,AC East Student Activity Center,-101.674284400,35.2282451000,-101.67428,35.22825
615135496,2303,cafe,Roasters,-101.864588700,35.1921662000,-101.86459,35.19217
615135623,2303,cafe,Starbucks,-101.865597200,35.1895446000,-101.8656,35.18954
4123550636,2402,motel,Travelodge Amarillo West,-101.872568500,35.1908320000,-101.87257,35.19083
4123550638,2402,motel,Quality Inn East,-101.821184800,35.1934116000,-101.82118,35.19341
4123550641,2402,motel,Days Inn East Amarillo Texas,-101.819431900,35.1932127000,-101.81943,35.19321
4123550642,2402,motel,La Quinta Inn Amarillo East Airport Area,-101.818853100,35.1916053000,-101.81885,35.19161
4123550643,2402,motel,Comfort Inn & Suites Amarillo,-101.814824200,35.1936291000,-101.81482,35.19363
4123550644,2402,motel,Kiva Hotel Amarillo,-101.809299600,35.1940146000,-101.8093,35.19401
4123550646,2402,motel,Camelot Inn,-101.807179500,35.1925300000,-101.80718,35.19253
4123550647,2402,motel,Americas Best Value Inn - Amarillo East/Grand Street,-101.789386000,35.1917102000,-101.78939,35.19171
4123550648,2402,motel,Americas Best Value Inn - Amarillo East/Grand Street,-101.788946100,35.1930868000,-101.78895,35.19309
4123550650,2402,motel,BEST WESTERN Santa Fe,-101.781553900,35.1919557000,-101.78155,35.19196
4123550653,2402,motel,Knights Inn Amarillo Airport,-101.741113500,35.1947386000,-101.74111,35.19474
4123550660,2402,motel,Sleep Inn Motel,-101.843577600,35.2222606000,-101.84358,35.22226
4123550661,2402,motel,Deluxe Inn,-101.841581500,35.2222838000,-101.84158,35.22228
4123550663,2402,motel,Townhouse Motel,-101.835005600,35.2222433000,-101.83501,35.22224
4123550664,2402,motel,Trade Winds East Motel,-101.825513500,35.2220814000,-101.82551,35.22208
4123550665,2402,motel,Cactus Motel,-101.802988700,35.2218123000,-101.80299,35.22181
4123550666,2402,motel,Wagon Wheel Motel,-101.795178100,35.2220709000,-101.79518,35.22207
4541186890,2082,school,Johnny N Allen-6th Grade Campus,-101.827881600,35.2197117000,-101.82788,35.21971
611285552,2007,library,APL East Branch Library,-101.904519900,35.2065334000,-101.90452,35.20653
4582038192,2005,post_office,US Postal Service Main Office,-101.815985800,35.1880447000,-101.81599,35.18804
6882262015,2005,post_office,The UPS Store,-101.864026600,35.1925780000,-101.86403,35.19258
