osm_id,code,fclass,name,lon,lat
356799265,2082,school,Academy of Houston,-95.52545,29.67937
356802620,2082,school,Girls and Boys Prep Academy,-95.5252,29.65602
356804887,2082,school,Valley West Elementary School,-95.52656,29.66358
498326886,2303,cafe,Caribbean Cuisine,-95.5125,29.68416
2752822192,2501,supermarket,Food Town,-95.50767,29.67402
3275418261,2501,supermarket,Fiesta,-95.53004,29.67233
4138933719,2402,motel,America's Inn,-95.52822,29.68898
4138933721,2402,motel,Plainfield Inn Southwest,-95.5464,29.67334
5315598265,2501,supermarket,Walmart Neighborhood Market,-95.53002,29.65701
356709337,2082,school,Kelso School,-95.33355,29.68217
356720554,2082,school,Saint Augustine School,-95.23716,29.67856
356799033,2082,school,Bastian Elementary School,-95.35323,29.68026
356799279,2082,school,Alcott Elementary School,-95.32972,29.66715
356805380,2082,school,Raul Yzaguirre School for Success,-95.31049,29.66579
356805694,2082,school,Mount Hebron Academy,-95.35383,29.67468
2661120726,2402,motel,Crystal Inn,-95.357,29.68136
2661120856,2402,motel,Palace Inn,-95.34807,29.68423
2661121270,2501,supermarket,Fiesta,-95.32845,29.69335
2825549801,2402,motel,La Quinta Inn & Suites Houston Hobby Airport,-95.26159,29.6524
2825549802,2402,motel,Downtowner Inn and Suites Monroe Rd,-95.26248,29.66673
2825551501,2402,motel,Camelot Inn & Suites,-95.27233,29.67908
2936765502,2402,motel,Cullen Inn,-95.35547,29.67937
3042034936,2402,motel,Palace Inn,-95.37111,29.6438
3042063233,2402,motel,Bestway Inn,-95.37992,29.67484
3799590576,2303,cafe,Starbucks,-95.29777,29.69781
4139503013,2402,motel,Island Suites Hobby Airport,-95.22964,29.62948
4139503014,2402,motel,Knights Inn Houston Hobby Airport,-95.24848,29.65524
4139503015,2402,motel,Days Inn and Suites Houston Hobby Airport,-95.25595,29.65151
4139503016,2402,motel,Comfort Suites Hobby Airport Houston,-95.25537,29.65134
4139503017,2402,motel,Econo Lodge Houston Lobby,-95.25711,29.65168
4139503018,2402,motel,Hobby Airport Inn,-95.26102,29.65282
4139503021,2402,motel,Lee's Inn Motel,-95.25785,29.66084
4139503023,2402,motel,Moonlight Inn and Suites,-95.27064,29.67718
5315598308,2501,supermarket,Walmart Supercenter,-95.23762,29.63081
356749204,2082,school,Bowie School,-95.33827,29.82717
356749536,2082,school,East Houston School,-95.26827,29.83745
356749553,2082,school,Elmore High School,-95.27521,29.80939
356749763,2082,school,Hilliard School,-95.28466,29.82245
356750120,2082,school,McReynolds Junior High School,-95.31188,29.77189
356750302,2082,school,Our Mother of Mercy School,-95.3291,29.78051
356750404,2082,school,Resurrection School,-95.30244,29.77189
356750517,2082,school,Saint Francis of Assisi School,-95.31021,29.80606
356750641,2082,school,Settegast School,-95.27688,29.80884
356750681,2082,school,Smith Junior High School,-95.33549,29.77662
356797671,2082,school,Elmore Middle School,-95.27605,29.81023
356798732,2082,school,E O Smith Elementary School,-95.33412,29.77715
356798736,2082,school,East Houston Elementary School,-95.26771,29.83661
356798991,2082,school,Crawford Elementary School,-95.34188,29.77467
356799014,2082,school,Barbara Jordan High School,-95.33292,29.81474
356799150,2082,school,Bowie Elementary School,-95.33771,29.82745
356801383,2082,school,McCardell Academy,-95.34188,29.77189
356801390,2082,school,McDade Elementary School;Kashmere Gardens High School,-95.33024,29.81232
356801428,2082,school,McReynolds Middle School,-95.31188,29.77212
356801468,2082,school,Langston Early Child Development Center,-95.34139,29.78303
356801615,2082,school,Key Middle School,-95.32638,29.81379
356802075,2082,school,Houston Gardens Elementary School,-95.30109,29.82069
356802292,2082,school,Hilliard Elementary School,-95.28438,29.82217
356802421,2082,school,H P Carter High School,-95.33605,29.77634
356804988,2082,school,Smith E O Middle School,-95.33421,29.77716
356805339,2082,school,Scott Elementary School,-95.33058,29.79109
356805596,2082,school,Oates Elementary School,-95.25605,29.79328
4139523840,2402,motel,Palace Inn I-10 East,-95.23752,29.77451
4139523841,2402,motel,Days Inn Houston East,-95.23816,29.77451
4139523842,2402,motel,Hampton Inn Houston I-10 East,-95.24363,29.77571
4139523843,2402,motel,Premier Inn,-95.24412,29.77445
4139523844,2402,motel,Quality Inn,-95.24826,29.77489
4139523845,2402,motel,Motel 7,-95.24857,29.77441
4139537999,2402,motel,Lexus Inn,-95.28309,29.82622
4139538000,2402,motel,Super 8 Houston/Downtown/I-610,-95.30065,29.80851
4139538032,2402,motel,Scottish Inn & Suites Houston - Eastex Freeway,-95.33896,29.79957
5654070247,2303,cafe,Taqueria El Zocalo,-95.33551,29.76787
5734612280,2303,cafe,Ortega's Kitchen,-95.34074,29.76658
2642333041,2012,community_centre,Club Summerwood,-95.18572,29.92112
2704186654,2303,cafe,Starbucks,-95.25007,29.93611
3310014516,2501,supermarket,Walmart Supercenter,-95.25269,29.93646
4709604946,2303,cafe,Starbucks,-95.19712,29.92544
356798875,2082,school,Cherry Street School,-95.61535,30.0951
763424822,2303,cafe,Starbucks,-95.55414,30.03401
1184643083,2501,supermarket,Kroger,-95.63427,30.09205
1748702815,2501,supermarket,H-E-B,-95.52733,30.02223
2605582194,2303,cafe,Starbucks,-95.62159,29.99438
2615158230,2014,arts_centre,Vino Artino,-95.59191,29.99714
3203992082,2501,supermarket,Kroger,-95.55271,30.1146
3353169580,2501,supermarket,Walmart Supercenter,-95.62493,30.07582
3374926474,2303,cafe,Starbucks,-95.55467,30.11271
4398172561,2501,supermarket,H-E-B,-95.63899,30.00304
5260570955,2303,cafe,Starbucks,-95.57293,29.99643
5315598276,2501,supermarket,Walmart Supercenter,-95.5506,30.1343
6078588223,2110,hospital,Copas Dental,-95.63353,30.08895
6299518385,2501,supermarket,H-E-B,-95.57703,30.05375
6887378342,2084,college,Lone Star College - Creekside Center,-95.5535,30.14148
6970641071,2012,community_centre,The Lodge,-95.65473,30.05465
356714070,2082,school,Our Lady of Fatima School,-95.23842,29.73951
356798643,2082,school,,-95.28927,29.73751
356802948,2082,school,Gallegos Elementary School,-95.29281,29.73379
356803034,2082,school,George I Sanchez - Alternative School,-95.31799,29.74301
356805241,2082,school,Ripley House Alternative School,-95.32882,29.7515
2723953871,2504,mall,David Center,-95.34022,29.73704
3679718633,2303,cafe,The Nook Cafe,-95.33724,29.72253
3708629757,2501,supermarket,Sellers Bros Food Market,-95.31285,29.71171
3818254202,2303,cafe,Chocolate Wasted Ice Cream,-95.33094,29.73454
3832800108,2501,supermarket,99 Cent Only Store,-95.29571,29.71822
356707514,2082,school,Harris County Youth Village,-95.06793,29.57049
356859368,2082,school,Saint Thomas the Apostle Episcopal School,-95.08797,29.5462
356859921,2082,school,Gloria Dei Christian School,-95.08889,29.54777
356867239,2082,school,Lunar and Planetary Institute Rice University,-95.0752,29.5615
356867243,2082,school,Lunar Science Institute Rice University,-95.0747,29.561
2336544962,2082,school,Robinson Elementary School,-95.05982,29.57118
4405245689,2012,community_centre,Seabrook Community House,-95.02478,29.56407
4534248983,2501,supermarket,Arlan's Market,-95.05941,29.56732
3761874088,2082,school,Saint Martha Catholic School,-95.20961,30.0645
3802417675,2083,kindergarten,La Petite Academy,-95.2169,30.06966
3903671109,2501,supermarket,Kroger,-95.18713,30.06668
3903671110,2303,cafe,Starbucks,-95.18744,30.06685
4252070152,2303,cafe,Starbucks,-95.21634,30.06967
4252070153,2501,supermarket,Walmart Neighborhood Market,-95.21451,30.06933
4274826138,2303,cafe,Citizen Donuts,-95.18895,30.06587
6183318294,2110,hospital,"Westbridge Recovery Center, Inc",-95.17228,30.07227
356704784,2082,school,Dominion Montessori School,-95.37966,29.73606
356705541,2082,school,Fannin School,-95.37895,29.74497
356708255,2082,school,Holy Rosary School,-95.38049,29.73995
356711352,2082,school,Miller Junior High School,-95.37411,29.73078
356798947,2082,school,Contemporary Learning Center High School,-95.37427,29.73087
356798950,2082,school,Contemporary Learning Center Middle School,-95.37418,29.73121
356802064,2082,school,Houston Can! Academy Charter School,-95.37299,29.74745
3335371394,2303,cafe,Starbucks,-95.37673,29.74657
3789917424,2014,arts_centre,Aerosol Warfare,-95.35998,29.74465
4139503024,2402,motel,Scott Inn & Suites,-95.34628,29.73674
5263007753,2303,cafe,Cafe 4212,-95.37617,29.73108
356720507,2082,school,,-95.36932,29.74905
356804727,2082,school,Young Scholars Academy,-95.37246,29.7521
3335384117,2303,cafe,Starbucks,-95.37453,29.74881
3529370900,2303,cafe,Starbucks,-95.3747,29.75053
5218653931,2303,cafe,Cafeza,-95.37221,29.77361
5744444930,2303,cafe,Catalina Coffee,-95.38064,29.76801
6879700338,2303,cafe,Mademoiselle Louise,-95.36936,29.75098
6879700341,2303,cafe,Cafe Cosmopolita,-95.36794,29.7519
356718805,2082,school,Pilgrim School,-95.47522,29.68801
356801925,2082,school,Jumpstart Academy,-95.47328,29.66968
356802113,2082,school,Impact Charter School,-95.50105,29.63829
356802414,2082,school,Gulf Shores Alternative School,-95.46669,29.6554
356804714,2082,school,Wyndam Charter School,-95.46714,29.65544
356805439,2082,school,Parker Elementary School,-95.48284,29.66562
356866906,2082,school,Westbury Christian School,-95.49431,29.66773
1573661275,2082,school,Robert M. Beren Academy,-95.4522,29.65413
2051347349,2303,cafe,Starbucks,-95.46211,29.68887
